open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1706745600000,2.8986000,2.9185000,2.8800000,2.8968000,2500662.5,1706749199999,7256911.03207000,38221,1235951.8,3586706.60840000,0
1706749200000,2.8967000,2.8978000,2.8177000,2.8375000,7264242.9,1706752799999,20716712.01097000,81156,3155096.9,9002254.42855000,0
1706752800000,2.8379000,2.8783000,2.8333000,2.8779000,2858542.8,1706756399999,8171953.67503000,36397,1542691.0,4410971.52451000,0
1706756400000,2.8779000,2.8993000,2.8681000,2.8709000,2941176.0,1706759999999,8485230.33445000,32274,1247691.0,3600032.24552000,0
1706760000000,2.8710000,2.8955000,2.8624000,2.8766000,2925321.4,1706763599999,8430271.71595000,32331,1449704.9,4178077.88105000,0
1706763600000,2.8765000,2.8878000,2.8683000,2.8797000,1527919.7,1706767199999,4395228.70752000,22242,773531.6,2225288.60323000,0
1706767200000,2.8796000,2.8975000,2.8704000,2.8945000,1959655.7,1706770799999,5652043.71226000,24711,981869.6,2832175.23093000,0
1706770800000,2.8945000,2.9100000,2.8887000,2.8985000,2340459.2,1706774399999,6792480.92980000,26449,1070887.5,3108655.98924000,0
1706774400000,2.8984000,2.9264000,2.8916000,2.9212000,3545444.1,1706777999999,10326672.04201000,35541,1954079.0,5691120.60161000,0
1706778000000,2.9213000,2.9248000,2.8988000,2.9083000,2389641.9,1706781599999,6960708.42638000,27355,1073798.3,3128053.97354000,0
1706781600000,2.9083000,2.9240000,2.9037000,2.9101000,1768130.3,1706785199999,5152842.77288000,22887,897923.0,2616537.41768000,0
1706785200000,2.9101000,2.9176000,2.8922000,2.9010000,1868687.4,1706788799999,5425079.51365000,22353,904837.1,2627443.29542000,0
1706788800000,2.9010000,2.9264000,2.8984000,2.9207000,2542013.3,1706792399999,7412401.41417000,29244,1333805.1,3889723.29724000,0
1706792400000,2.9204000,2.9493000,2.8999000,2.9407000,3413004.4,1706795999999,10000091.29898000,36091,1830981.8,5366631.29769000,0
1706796000000,2.9406000,3.0013000,2.9385000,2.9966000,4704339.9,1706799599999,13986568.06408000,54461,2431812.0,7229095.84102000,0
1706799600000,2.9966000,3.0227000,2.9630000,2.9634000,5753354.2,1706803199999,17213695.36858000,56711,2424043.7,7258362.01384000,0
1706803200000,2.9635000,2.9791000,2.9263000,2.9436000,4163723.1,1706806799999,12300391.86621000,48868,2201392.7,6505080.76917000,0
1706806800000,2.9437000,2.9859000,2.9417000,2.9603000,3174887.1,1706810399999,9404285.94667000,38610,1751619.7,5189023.03915000,0
1706810400000,2.9605000,2.9614000,2.9140000,2.9272000,2806056.1,1706813999999,8236900.34704000,31855,1264556.0,3712362.06067000,0
1706814000000,2.9273000,2.9733000,2.9273000,2.9690000,2181906.6,1706817599999,6433809.17694000,27488,1235535.5,3642485.39520000,0
1706817600000,2.9687000,2.9730000,2.9476000,2.9530000,1369525.3,1706821199999,4056135.58278000,21279,656348.3,1944394.10002000,0
1706821200000,2.9529000,2.9766000,2.9468000,2.9567000,1597641.8,1706824799999,4728095.72841000,22865,821733.0,2432197.14000000,0
1706824800000,2.9567000,2.9605000,2.9428000,2.9605000,970836.1,1706828399999,2864408.54422000,14866,528521.7,1559514.02987000,0
1706828400000,2.9605000,2.9765000,2.9522000,2.9744000,1370060.9,1706831999999,4060204.02204000,18487,736068.3,2181464.31767000,0
1706832000000,2.9744000,3.0105000,2.9687000,2.9972000,2633618.5,1706835599999,7883320.85498000,30072,1366316.6,4090444.43646000,0
1706835600000,2.9973000,3.0141000,2.9784000,2.9831000,2427373.0,1706839199999,7268787.35206000,22533,1036356.5,3104892.42021000,0
1706839200000,2.9831000,2.9873000,2.9580000,2.9718000,1641227.5,1706842799999,4876913.69051000,18525,846424.4,2515289.99578000,0
1706842800000,2.9721000,2.9753000,2.9611000,2.9638000,965417.3,1706846399999,2865435.13014000,11975,458736.6,1361677.68070000,0
1706846400000,2.9636000,2.9664000,2.9436000,2.9457000,1158119.1,1706849999999,3421396.28407000,15904,568800.6,1680667.71877000,0
1706850000000,2.9457000,2.9579000,2.9366000,2.9499000,1425462.4,1706853599999,4200587.35068000,17675,766683.7,2259999.17666000,0
1706853600000,2.9500000,2.9829000,2.9485000,2.9761000,1933948.0,1706857199999,5737163.32953000,22100,1092645.2,3241808.78524000,0
1706857200000,2.9761000,2.9969000,2.9619000,2.9878000,2123309.6,1706860799999,6327160.21734000,23030,896512.9,2672242.28392000,0
1706860800000,2.9875000,2.9959000,2.9646000,2.9805000,1887085.9,1706864399999,5626601.60065000,21299,874697.7,2608611.78775000,0
1706864400000,2.9805000,2.9905000,2.9636000,2.9818000,1336302.7,1706867999999,3980793.79834000,15978,648323.0,1932164.83338000,0
1706868000000,2.9817000,3.0034000,2.9700000,3.0009000,1361397.9,1706871599999,4068481.78143000,17168,715869.3,2140067.09860000,0
1706871600000,3.0009000,3.0209000,2.9923000,2.9985000,1887240.1,1706875199999,5669718.54798000,21371,926734.0,2784391.76079000,0
1706875200000,2.9986000,3.0117000,2.9869000,2.9965000,1643090.6,1706878799999,4926724.84764000,20328,800009.8,2399372.61197000,0
1706878800000,2.9966000,3.0113000,2.9454000,2.9602000,4043483.0,1706882399999,12034309.72952000,43433,1828576.7,5443368.75147000,0
1706882400000,2.9601000,2.9846000,2.9518000,2.9680000,2076738.5,1706885999999,6167014.05798000,30481,1020418.6,3029896.60704000,0
1706886000000,2.9680000,3.0391000,2.9640000,3.0271000,4340026.9,1706889599999,13065209.50264000,45204,2257816.4,6796706.29181000,0
1706889600000,3.0273000,3.0435000,2.9963000,3.0098000,2964280.9,1706893199999,8945989.78405000,38040,1442618.9,4354734.83666000,0
1706893200000,3.0098000,3.0157000,2.9749000,2.9820000,1933416.6,1706896799999,5796649.59994000,24960,939357.3,2816852.65046000,0
1706896800000,2.9821000,2.9869000,2.9607000,2.9720000,1777498.5,1706900399999,5280544.70964000,23483,919278.4,2731171.68134000,0
1706900400000,2.9722000,2.9928000,2.9672000,2.9919000,1026751.4,1706903999999,3059315.50036000,16227,553550.3,1649414.39007000,0
1706904000000,2.9920000,2.9987000,2.9774000,2.9839000,897906.0,1706907599999,2682144.03610000,13678,428473.6,1279934.96547000,0
1706907600000,2.9840000,3.0034000,2.9832000,2.9908000,777257.3,1706911199999,2328243.19251000,13775,389883.6,1167873.23362000,0
1706911200000,2.9909000,3.0173000,2.9865000,3.0152000,1068805.8,1706914799999,3211817.61931000,13233,552425.5,1660336.97692000,0
1706914800000,3.0152000,3.0194000,3.0012000,3.0134000,1130490.3,1706918399999,3402530.73183000,12846,534818.1,1609755.00388000,0
1706918400000,3.0133000,3.0264000,3.0012000,3.0038000,1271498.8,1706921999999,3831563.74008000,16054,539770.1,1626444.78809000,0
1706922000000,3.0038000,3.0491000,3.0024000,3.0280000,1898921.8,1706925599999,5762236.33290000,22826,1022913.5,3105050.16704000,0
1706925600000,3.0280000,3.0306000,3.0019000,3.0117000,1115255.1,1706929199999,3361278.28125000,15322,497379.5,1499033.94140000,0
1706929200000,3.0117000,3.0151000,2.9903000,2.9944000,1133047.8,1706932799999,3398213.66590000,13862,480770.7,1442400.75980000,0
1706932800000,2.9944000,3.0118000,2.9931000,3.0006000,903423.5,1706936399999,2712519.47073000,12600,476739.9,1431398.62832000,0
1706936400000,3.0007000,3.0192000,2.9948000,3.0162000,987090.4,1706939999999,2971663.01802000,13080,559247.8,1683634.31843000,0
1706940000000,3.0162000,3.0339000,3.0010000,3.0310000,1302542.3,1706943599999,3932852.81580000,16049,674778.9,2037570.63502000,0
1706943600000,3.0311000,3.0367000,3.0014000,3.0054000,1825997.5,1706947199999,5514709.97706000,20751,739793.3,2235036.96493000,0
1706947200000,3.0056000,3.0152000,2.9953000,3.0005000,1465337.8,1706950799999,4402152.38526000,16865,727553.9,2186025.52892000,0
1706950800000,3.0005000,3.0315000,3.0005000,3.0281000,1218549.8,1706954399999,3679065.65109000,14940,582377.3,1758332.86097000,0
1706954400000,3.0282000,3.0297000,3.0169000,3.0196000,906061.2,1706957999999,2740177.43528000,12563,421523.4,1274897.80171000,0
1706958000000,3.0197000,3.0197000,2.9971000,3.0048000,1225028.3,1706961599999,3682070.20973000,15413,577896.3,1736846.10648000,0
1706961600000,3.0047000,3.0206000,3.0028000,3.0129000,879199.8,1706965199999,2649812.11330000,12543,479477.2,1444933.95048000,0
1706965200000,3.0129000,3.0165000,2.9985000,2.9988000,964787.8,1706968799999,2901073.69084000,13198,451305.4,1357060.17197000,0
1706968800000,2.9988000,3.0032000,2.9804000,2.9814000,1770313.5,1706972399999,5299301.47563000,20652,846655.1,2535495.82419000,0
1706972400000,2.9814000,3.0072000,2.9609000,2.9931000,2450833.7,1706975999999,7312839.30617000,27269,1271589.1,3795132.56627000,0
1706976000000,2.9931000,3.0100000,2.9821000,2.9824000,1241632.3,1706979599999,3717304.37595000,17361,541282.5,1621055.15014000,0
1706979600000,2.9824000,3.0036000,2.9805000,2.9941000,1079057.1,1706983199999,3228813.81216000,14154,613270.0,1834908.50804000,0
1706983200000,2.9944000,2.9986000,2.9699000,2.9733000,1081201.0,1706986799999,3226973.03004000,15111,569104.2,1698508.20842000,0
1706986800000,2.9732000,2.9898000,2.9716000,2.9893000,724156.9,1706990399999,2158600.22882000,10996,390860.1,1165142.22951000,0
1706990400000,2.9893000,2.9904000,2.9734000,2.9810000,862522.6,1706993999999,2571717.85552000,11919,422844.4,1260686.72368000,0
1706994000000,2.9810000,2.9895000,2.9658000,2.9697000,715801.1,1706997599999,2130675.41800000,10766,318302.1,947455.52132000,0
1706997600000,2.9698000,2.9731000,2.9615000,2.9646000,540051.9,1707001199999,1602668.24309000,9047,287545.2,853382.95886000,0
1707001200000,2.9647000,2.9732000,2.9515000,2.9605000,1140236.0,1707004799999,3375708.86088000,14302,536913.9,1589998.83533000,0
1707004800000,2.9605000,2.9619000,2.9372000,2.9586000,1871530.2,1707008399999,5521741.84808000,23580,919235.3,2712008.00237000,0
1707008400000,2.9587000,2.9748000,2.9500000,2.9746000,997053.2,1707011999999,2955099.63873000,14282,519605.3,1540122.35811000,0
1707012000000,2.9749000,2.9839000,2.9683000,2.9693000,995195.3,1707015599999,2961880.46121000,13012,474560.3,1412522.75334000,0
1707015600000,2.9693000,2.9787000,2.9660000,2.9682000,607912.6,1707019199999,1806556.18696000,8674,278123.8,826505.17194000,0
1707019200000,2.9684000,2.9691000,2.9433000,2.9563000,1292568.6,1707022799999,3819385.28796000,15098,611721.5,1807150.08408000,0
