open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,2.4574000,2.4670000,2.4515000,2.4644000,1142538.3,1717203599999,2811390.00530000,13896,601122.4,1479291.67199000,0
1717203600000,2.4644000,2.4751000,2.4570000,2.4660000,946655.9,1717207199999,2333037.06075000,12293,461245.8,1136992.24440000,0
1717207200000,2.4661000,2.4810000,2.4648000,2.4793000,780232.2,1717210799999,1929819.74588000,10768,376475.8,931133.33521000,0
1717210800000,2.4794000,2.4833000,2.4692000,2.4754000,886327.3,1717214399999,2195060.52822000,11335,386459.2,957087.35090000,0
1717214400000,2.4754000,2.4859000,2.4707000,2.4803000,864759.5,1717217999999,2142749.16771000,9506,448171.7,1110815.11894000,0
1717218000000,2.4803000,2.4817000,2.4687000,2.4747000,1105868.9,1717221599999,2736960.43215000,10669,438088.9,1084635.00996000,0
1717221600000,2.4747000,2.4791000,2.4693000,2.4777000,655913.0,1717225199999,1622816.29497000,8492,311280.0,770177.54160000,0
1717225200000,2.4778000,2.4787000,2.4662000,2.4683000,779106.8,1717228799999,1925309.03999000,9219,319934.7,790695.26668000,0
1717228800000,2.4683000,2.4793000,2.4672000,2.4792000,826045.7,1717232399999,2042717.02160000,10101,376547.3,931299.56083000,0
1717232400000,2.4791000,2.4833000,2.4696000,2.4739000,909455.0,1717235999999,2252390.20707000,10751,469782.9,1163494.15312000,0
1717236000000,2.4739000,2.4779000,2.4692000,2.4694000,705565.9,1717239599999,1744717.08669000,8995,341459.0,844455.59121000,0
1717239600000,2.4692000,2.4747000,2.4683000,2.4700000,585691.3,1717243199999,1447566.59952000,7507,284999.6,704474.88348000,0
1717243200000,2.4700000,2.4739000,2.4613000,2.4686000,1180916.6,1717246799999,2914514.22159000,11504,535186.5,1320998.33925000,0
1717246800000,2.4686000,2.4769000,2.4676000,2.4696000,848420.6,1717250399999,2097332.42238000,9529,420070.2,1038431.43478000,0
1717250400000,2.4697000,2.4817000,2.4669000,2.4731000,1072975.2,1717253999999,2656003.29736000,11116,494115.6,1223146.92343000,0
1717254000000,2.4730000,2.4855000,2.4686000,2.4695000,1100270.3,1717257599999,2725948.11051000,11558,512732.8,1270491.32012000,0
1717257600000,2.4696000,2.4770000,2.4680000,2.4727000,785796.7,1717261199999,1943108.36573000,9616,381703.1,943907.46803000,0
1717261200000,2.4726000,2.4837000,2.4670000,2.4828000,1017933.0,1717264799999,2519024.59536000,9928,473687.3,1172195.95766000,0
1717264800000,2.4827000,2.4840000,2.4689000,2.4709000,807248.6,1717268399999,1998032.36231000,9100,343137.9,849406.02030000,0
1717268400000,2.4708000,2.4762000,2.4677000,2.4746000,572420.5,1717271999999,1415024.68024000,7985,282533.4,698547.87259000,0
1717272000000,2.4745000,2.4798000,2.4738000,2.4779000,375509.6,1717275599999,930259.55097000,6141,161084.2,399050.92631000,0
1717275600000,2.4779000,2.4879000,2.4734000,2.4808000,799214.1,1717279199999,1983699.09722000,8887,385805.5,957711.96228000,0
1717279200000,2.4807000,2.4872000,2.4772000,2.4848000,1035003.5,1717282799999,2569711.12541000,11227,473800.6,1176453.42694000,0
1717282800000,2.4848000,2.4899000,2.4726000,2.4748000,936592.7,1717286399999,2322206.64749000,10296,418815.8,1038356.33371000,0
1717286400000,2.4748000,2.4938000,2.4745000,2.4931000,1379453.1,1717289999999,3425683.94538000,13018,812687.6,2018643.05591000,0
1717290000000,2.4929000,2.4994000,2.4782000,2.4830000,2088363.8,1717293599999,5200872.77101000,19587,868873.5,2163691.81437000,0
1717293600000,2.4830000,2.4863000,2.4671000,2.4743000,1807981.8,1717297199999,4478317.62774000,16552,792867.3,1964218.81115000,0
1717297200000,2.4742000,2.4820000,2.4715000,2.4788000,927282.7,1717300799999,2296810.28504000,10777,435519.2,1078815.49532000,0
1717300800000,2.4787000,2.4930000,2.4739000,2.4930000,883520.9,1717304399999,2192693.69781000,10620,531775.5,1320202.58600000,0
1717304400000,2.4929000,2.4957000,2.4740000,2.4782000,1016378.2,1717307999999,2525015.57523000,11117,414776.6,1030993.33086000,0
1717308000000,2.4781000,2.4925000,2.4762000,2.4906000,947961.2,1717311599999,2355957.72866000,11370,459508.6,1142028.65436000,0
1717311600000,2.4906000,2.4912000,2.4657000,2.4671000,1705531.5,1717315199999,4220391.68894000,14467,667529.0,1652041.42375000,0
1717315200000,2.4669000,2.4797000,2.4580000,2.4730000,1605208.6,1717318799999,3963999.59510000,14811,766868.9,1894802.93848000,0
1717318800000,2.4731000,2.4765000,2.4501000,2.4559000,2047715.4,1717322399999,5038908.88024000,19304,958632.4,2358883.27260000,0
1717322400000,2.4558000,2.4580000,2.4445000,2.4551000,1416544.2,1717325999999,3472609.33773000,15157,671903.7,1647342.70731000,0
1717326000000,2.4551000,2.4824000,2.4437000,2.4791000,2835799.0,1717329599999,6985789.55736000,19213,1577336.9,3883608.86937000,0
1717329600000,2.4791000,2.4852000,2.4619000,2.4665000,1343263.5,1717333199999,3321882.76637000,14836,651708.2,1611869.34281000,0
1717333200000,2.4664000,2.4842000,2.4603000,2.4796000,1163798.5,1717336799999,2879004.07064000,12764,628522.1,1554808.79969000,0
1717336800000,2.4796000,2.4912000,2.4747000,2.4906000,1556662.7,1717340399999,3863863.62210000,14459,652156.9,1619118.93260000,0
1717340400000,2.4906000,2.4915000,2.4780000,2.4848000,974783.9,1717343999999,2421831.38260000,12097,444809.7,1104954.46956000,0
1717344000000,2.4848000,2.4918000,2.4661000,2.4684000,1553068.0,1717347599999,3847351.53269000,14408,608608.4,1507270.91392000,0
1717347600000,2.4684000,2.4693000,2.4333000,2.4358000,2774866.6,1717351199999,6800016.34632000,23120,1160143.7,2843910.86905000,0
1717351200000,2.4358000,2.4525000,2.4145000,2.4490000,3468659.3,1717354799999,8440317.98564000,30452,1799477.8,4381535.06813000,0
1717354800000,2.4489000,2.4556000,2.4349000,2.4542000,1222585.9,1717358399999,2988810.31952000,14121,619232.7,1513893.19908000,0
1717358400000,2.4541000,2.4559000,2.4344000,2.4527000,1019017.1,1717361999999,2491410.02074000,11951,476509.3,1164950.06936000,0
1717362000000,2.4526000,2.4556000,2.3256000,2.3787000,12861980.7,1717365599999,30569839.66479000,70613,4925562.7,11682362.25235000,0
1717365600000,2.3787000,2.3815000,2.3630000,2.3717000,3581049.1,1717369199999,8495455.29560000,33244,1743962.0,4137333.36702000,0
1717369200000,2.3716000,2.3924000,2.3701000,2.3796000,2412566.8,1717372799999,5750980.87282000,25165,1222097.3,2913256.89480000,0
1717372800000,2.3796000,2.3878000,2.3600000,2.3740000,2458436.0,1717376399999,5837970.33419000,31050,1228940.6,2918472.69077000,0
1717376400000,2.3741000,2.4156000,2.3722000,2.4139000,3348858.8,1717379999999,8021817.78583000,33704,1709112.3,4095077.46955000,0
1717380000000,2.4139000,2.4344000,2.4091000,2.4247000,2312536.3,1717383599999,5604032.74750000,23083,1082506.7,2623118.90546000,0
1717383600000,2.4247000,2.4274000,2.4073000,2.4139000,1602940.4,1717387199999,3870448.46497000,19002,825492.8,1993037.73172000,0
1717387200000,2.4140000,2.4185000,2.3888000,2.4083000,2338939.0,1717390799999,5622969.36607000,26828,1084645.8,2608995.34570000,0
1717390800000,2.4082000,2.4300000,2.4078000,2.4168000,1727355.9,1717394399999,4180358.39139000,22555,784945.4,1899840.27797000,0
1717394400000,2.4168000,2.4439000,2.4104000,2.4389000,2360013.8,1717397999999,5741463.01512000,27458,1149111.0,2795054.80489000,0
1717398000000,2.4390000,2.4469000,2.4264000,2.4362000,1608586.0,1717401599999,3921267.28376000,19667,796551.9,1941983.50245000,0
1717401600000,2.4365000,2.4654000,2.4313000,2.4479000,2654933.1,1717405199999,6510585.82894000,27637,1568373.0,3846479.09340000,0
1717405200000,2.4480000,2.4533000,2.4376000,2.4440000,1344296.7,1717408799999,3287612.57320000,18058,622991.9,1523639.56642000,0
1717408800000,2.4440000,2.4566000,2.4398000,2.4420000,1241401.5,1717412399999,3039187.93917000,15218,609928.2,1493241.35171000,0
1717412400000,2.4420000,2.4541000,2.4292000,2.4348000,1485012.8,1717415999999,3622963.37168000,18589,673026.1,1642562.37462000,0
1717416000000,2.4349000,2.4632000,2.4349000,2.4622000,2011529.2,1717419599999,4924545.68964000,22632,1030519.1,2522626.66320000,0
1717419600000,2.4622000,2.4714000,2.4505000,2.4518000,1961299.2,1717423199999,4825291.74981000,25805,954503.4,2348637.13174000,0
1717423200000,2.4518000,2.4711000,2.4088000,2.4216000,4800286.2,1717426799999,11711540.28663000,47713,2122761.8,5179483.90876000,0
1717426800000,2.4211000,2.4479000,2.4182000,2.4449000,2233273.5,1717430399999,5441456.73538000,24517,1150640.2,2803848.71074000,0
1717430400000,2.4451000,2.4477000,2.3978000,2.4104000,2893462.5,1717433999999,6987751.38672000,29804,1425490.1,3442587.31856000,0
1717434000000,2.4102000,2.4253000,2.4017000,2.4228000,1295443.5,1717437599999,3128735.25894000,16246,650127.0,1570270.13207000,0
1717437600000,2.4227000,2.4267000,2.4144000,2.4219000,1099097.3,1717441199999,2661002.77287000,15321,638724.6,1546521.07596000,0
1717441200000,2.4218000,2.4252000,2.4126000,2.4181000,1037500.2,1717444799999,2508654.60943000,12334,492231.7,1190587.20141000,0
1717444800000,2.4183000,2.4284000,2.4154000,2.4154000,1113334.0,1717448399999,2696502.15889000,13193,601512.6,1456965.94286000,0
1717448400000,2.4153000,2.4193000,2.4015000,2.4107000,1167123.1,1717451999999,2811913.10056000,11885,589760.3,1421013.48054000,0
1717452000000,2.4108000,2.4127000,2.4011000,2.4098000,1218233.0,1717455599999,2931907.99201000,12896,622891.9,1499045.76982000,0
1717455600000,2.4096000,2.4144000,2.3981000,2.4035000,1160903.2,1717459199999,2793751.31407000,11900,511001.4,1230083.74113000,0
1717459200000,2.4036000,2.4158000,2.3806000,2.4067000,2399043.0,1717462799999,5758024.46406000,24938,1125662.7,2702351.75392000,0
1717462800000,2.4062000,2.4291000,2.3985000,2.4247000,1666739.7,1717466399999,4027350.56621000,18649,918613.7,2219647.91243000,0
1717466400000,2.4247000,2.4262000,2.4141000,2.4194000,824262.4,1717469999999,1994495.34542000,10389,383697.2,928467.58426000,0
1717470000000,2.4193000,2.4351000,2.4175000,2.4222000,1205127.6,1717473599999,2921965.12606000,13243,627305.3,1521048.04152000,0
1717473600000,2.4221000,2.4230000,2.4034000,2.4050000,1402684.4,1717477199999,3386329.20059000,15237,584953.5,1412973.13148000,0
1717477200000,2.4050000,2.4179000,2.4029000,2.4070000,1638519.9,1717480799999,3948370.46595000,14411,882332.0,2126125.10133000,0
1717480800000,2.4070000,2.4205000,2.3974000,2.4101000,1454896.6,1717484399999,3505484.52896000,15370,742697.2,1789857.99542000,0
1717484400000,2.4101000,2.4205000,2.4071000,2.4168000,1196603.3,1717487999999,2889630.43897000,13784,550710.6,1330019.59176000,0
1717488000000,2.4171000,2.4300000,2.4096000,2.4150000,1416995.8,1717491599999,3430231.49987000,15813,635477.6,1538702.86275000,0
1717491600000,2.4151000,2.4208000,2.3984000,2.4034000,2046189.4,1717495199999,4924609.28166000,20010,880525.9,2119741.30892000,0
1717495200000,2.4034000,2.4172000,2.3976000,2.4129000,2267306.6,1717498799999,5457646.73290000,19702,1006683.3,2424116.75277000,0
1717498800000,2.4129000,2.4177000,2.3906000,2.4024000,1644193.3,1717502399999,3951757.32952000,17618,745253.0,1791702.13513000,0
1717502400000,2.4024000,2.4079000,2.3890000,2.3959000,1636222.5,1717505999999,3922751.54979000,18147,847873.3,2032926.81834000,0
1717506000000,2.3958000,2.4157000,2.3954000,2.4066000,1734298.4,1717509599999,4175031.26795000,21382,892254.6,2147894.13238000,0
1717509600000,2.4066000,2.4310000,2.4066000,2.4229000,3595774.0,1717513199999,8699994.94650000,30333,1663762.1,4025554.81240000,0
1717513200000,2.4229000,2.4536000,2.4190000,2.4505000,3768381.9,1717516799999,9198169.00069000,34374,1923281.2,4693804.04915000,0
1717516800000,2.4505000,2.4588000,2.4373000,2.4498000,2658570.9,1717520399999,6512776.14415000,28471,1207334.5,2958022.80734000,0
1717520400000,2.4499000,2.4635000,2.4402000,2.4586000,1937871.9,1717523999999,4754143.88191000,20246,981415.4,2408490.85354000,0
1717524000000,2.4585000,2.4734000,2.4576000,2.4622000,1587892.1,1717527599999,3914718.00092000,19397,705129.0,1738398.64685000,0
1717527600000,2.4620000,2.4646000,2.4388000,2.4594000,1650764.7,1717531199999,4050214.00583000,18116,739547.8,1814944.46170000,0
1717531200000,2.4590000,2.4697000,2.4539000,2.4643000,915556.6,1717534799999,2253969.49901000,12578,442328.6,1089009.96256000,0
1717534800000,2.4644000,2.4673000,2.4563000,2.4660000,785608.5,1717538399999,1934739.23352000,10736,353587.4,870847.22337000,0
1717538400000,2.4659000,2.4776000,2.4620000,2.4726000,906002.4,1717541999999,2237790.57719000,11103,469619.4,1160170.89442000,0
1717542000000,2.4727000,2.4829000,2.4698000,2.4808000,1070489.3,1717545599999,2651184.95228000,11820,503258.2,1246574.16434000,0
1717545600000,2.4807000,2.4975000,2.4744000,2.4884000,1931984.1,1717549199999,4802101.89671000,20262,855008.2,2125499.44035000,0
1717549200000,2.4884000,2.5091000,2.4797000,2.5015000,2068713.0,1717552799999,5164700.26717000,19960,1028881.4,2568719.33444000,0
1717552800000,2.5015000,2.5040000,2.4854000,2.4904000,1670260.6,1717556399999,4162660.96241000,18065,769642.6,1918489.95243000,0
1717556400000,2.4905000,2.4990000,2.4892000,2.4952000,638392.5,1717559999999,1591985.17279000,10476,324136.9,808365.31323000,0
1717560000000,2.4950000,2.4957000,2.4846000,2.4923000,807658.1,1717563599999,2010583.35270000,11138,384812.4,958073.52692000,0
1717563600000,2.4923000,2.4939000,2.4767000,2.4926000,1676023.5,1717567199999,4163263.75215000,15675,855138.2,2124329.90802000,0
1717567200000,2.4926000,2.5257000,2.4908000,2.5251000,3149095.5,1717570799999,7914052.31815000,24702,1641649.7,4125287.21144000,0
