open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1709251200000,3.7034000,3.7608000,3.6978000,3.7579000,2761262.3,1709254799999,10289324.21856000,42204,1390175.4,5181018.69290000,0
1709254800000,3.7578000,3.7826000,3.7461000,3.7729000,2626294.3,1709258399999,9882997.74722000,36836,1220226.0,4592751.35303000,0
1709258400000,3.7729000,3.7839000,3.7454000,3.7585000,2218869.8,1709261999999,8341107.07491000,30462,1086161.6,4083832.73386000,0
1709262000000,3.7586000,3.7745000,3.7453000,3.7550000,1430320.0,1709265599999,5374093.66680000,22300,690467.0,2594494.75598000,0
1709265600000,3.7550000,3.7864000,3.7503000,3.7733000,1714679.0,1709269199999,6467128.68928000,25248,849444.4,3202974.70274000,0
1709269200000,3.7734000,3.7840000,3.7617000,3.7731000,1519074.3,1709272799999,5731593.59511000,23826,712931.6,2689774.14511000,0
1709272800000,3.7733000,3.7848000,3.7485000,3.7816000,2031667.5,1709276399999,7655628.07422000,26602,1017211.3,3832115.39407000,0
1709276400000,3.7816000,3.7911000,3.7528000,3.7582000,1571207.7,1709279999999,5925133.28912000,25638,770350.9,2905399.89948000,0
1709280000000,3.7579000,3.8138000,3.7499000,3.7947000,3023088.7,1709283599999,11451723.72798000,40198,1482833.0,5618506.04447000,0
1709283600000,3.7947000,3.8163000,3.7811000,3.7849000,2304017.0,1709287199999,8749995.78056000,26133,1036117.1,3935837.22382000,0
1709287200000,3.7848000,3.8027000,3.7716000,3.7734000,1564172.7,1709290799999,5921194.57488000,21824,830901.6,3145792.83375000,0
1709290800000,3.7735000,3.7845000,3.7416000,3.7669000,2051104.9,1709294399999,7712720.96840000,27096,1046875.4,3937209.93677000,0
1709294400000,3.7669000,3.8087000,3.7630000,3.7896000,2381027.7,1709297999999,9026227.60323000,30310,1186976.4,4499117.61276000,0
1709298000000,3.7895000,3.8180000,3.7818000,3.8081000,2177852.2,1709301599999,8283145.14038000,28898,1087003.4,4135748.80650000,0
1709301600000,3.8078000,3.8170000,3.7556000,3.8071000,3835875.3,1709305199999,14539589.08534000,51845,1761297.5,6676943.96640000,0
1709305200000,3.8072000,3.8200000,3.7674000,3.7838000,3390080.1,1709308799999,12851908.27965000,47462,1568830.3,5949416.26098000,0
1709308800000,3.7841000,3.8023000,3.7451000,3.7504000,2697597.6,1709312399999,10183577.95663000,37805,1286185.8,4856024.04748000,0
1709312400000,3.7498000,3.7960000,3.7498000,3.7631000,2776734.9,1709315999999,10482996.85460000,33920,1358115.2,5127028.33352000,0
1709316000000,3.7630000,3.7644000,3.7246000,3.7552000,2491076.2,1709319599999,9320920.54186000,33780,1287191.8,4816190.17331000,0
1709319600000,3.7553000,3.7604000,3.7332000,3.7464000,1496599.1,1709323199999,5607581.44243000,19453,715056.4,2679550.06126000,0
1709323200000,3.7467000,3.7624000,3.7294000,3.7571000,1272608.2,1709326799999,4764144.55650000,20911,597413.6,2236264.62693000,0
1709326800000,3.7571000,3.7611000,3.7347000,3.7509000,1271301.7,1709330399999,4761912.88189000,21437,672053.0,2517219.10627000,0
1709330400000,3.7508000,3.7747000,3.7490000,3.7729000,1545818.3,1709333999999,5812796.52348000,20208,844290.1,3175331.38088000,0
1709334000000,3.7727000,3.7981000,3.7501000,3.7601000,2564755.3,1709337599999,9674958.87660000,30014,1155275.5,4357633.37339000,0
1709337600000,3.7606000,3.8062000,3.7539000,3.8008000,2578606.6,1709341199999,9757401.55547000,34211,1317824.6,4987905.30811000,0
1709341200000,3.8008000,3.8084000,3.7128000,3.8022000,4315215.9,1709344799999,16246505.72537000,53943,2089477.1,7870674.98770000,0
1709344800000,3.8013000,3.8372000,3.7900000,3.8216000,3530185.6,1709348399999,13464186.34002000,42163,1767514.9,6741572.99219000,0
