open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1701388800000,1.6736000,1.6752000,1.6604000,1.6666000,1974139.4,1701392399999,3293674.32011000,13500,996411.6,1662660.53789000,0
1701392400000,1.6665000,1.7045000,1.6617000,1.6982000,7007490.4,1701395999999,11830193.18389000,36083,3741033.6,6316164.83756000,0
1701396000000,1.6982000,1.7060000,1.6925000,1.6958000,4010062.7,1701399599999,6817795.40745000,24279,1978332.8,3364116.11719000,0
1701399600000,1.6958000,1.6963000,1.6869000,1.6904000,2621086.5,1701403199999,4434114.24494000,16265,1268268.2,2145787.67385000,0
1701403200000,1.6905000,1.7001000,1.6887000,1.6968000,2325836,1701406799999,3942649.03914000,16072,1112878.2,1886592.34702000,0
1701406800000,1.6968000,1.6990000,1.6865000,1.6871000,1742223.8,1701410399999,2949631.37106000,12549,750460.9,1270700.24248000,0
1701410400000,1.6870000,1.6920000,1.6840000,1.6910000,1834945.4,1701413999999,3098056.93717000,11655,973355.6,1643571.56222000,0
1701414000000,1.6910000,1.7045000,1.6902000,1.6975000,3208723.5,1701417599999,5450622.58264000,18003,1601721.3,2721113.28370000,0
1701417600000,1.6975000,1.7185000,1.6972000,1.7050000,5577897.3,1701421199999,9525255.94308000,26009,3086856.9,5272407.74451000,0
1701421200000,1.7050000,1.7197000,1.7047000,1.7193000,3884186.8,1701424799999,6656229.93446000,23084,1843788.5,3159475.23514000,0
1701424800000,1.7193000,1.7207000,1.7047000,1.7058000,2962438.8,1701428399999,5072651.15909000,18562,1262960.3,2162422.65915000,0
1701428400000,1.7059000,1.7118000,1.7028000,1.7074000,1430641.6,1701431999999,2442653.47045000,11207,779520.6,1331044.89731000,0
1701432000000,1.7074000,1.7102000,1.6917000,1.6951000,2896669.9,1701435599999,4921151.50208000,15699,1117696.1,1899124.65993000,0
1701435600000,1.6951000,1.6971000,1.6837000,1.6848000,3009021.9,1701439199999,5086828.49942000,14229,1401331.8,2369311.52649000,0
1701439200000,1.6848000,1.6867000,1.6659000,1.6706000,4905652.8,1701442799999,8225578.26207000,23417,2400188,4024451.02219000,0
1701442800000,1.6706000,1.6754000,1.6656000,1.6703000,3088724.3,1701446399999,5160421.36072000,18145,1625074.4,2714986.93174000,0
1701446400000,1.6704000,1.6881000,1.6651000,1.6771000,6707104.1,1701449999999,11237705.85240000,31903,3478842.7,5828773.88097000,0
1701450000000,1.6772000,1.6791000,1.6283000,1.6438000,10985642.5,1701453599999,18110155.46629000,44385,4506363,7433553.30623000,0
1701453600000,1.6437000,1.6614000,1.6399000,1.6587000,5396033.7,1701457199999,8916352.91637000,24237,3000893,4957441.58393000,0
1701457200000,1.6586000,1.6628000,1.6536000,1.6593000,2214143.7,1701460799999,3672170.05337000,13622,1061727.2,1761000.75102000,0
1701460800000,1.6593000,1.6616000,1.6535000,1.6597000,1857438.5,1701464399999,3078352.73920000,11628,933285.4,1546793.90380000,0
1701464400000,1.6598000,1.6674000,1.6584000,1.6642000,1822994.9,1701467999999,3033504.92847000,10856,1020570,1698238.89184000,0
1701468000000,1.6641000,1.6671000,1.6591000,1.6593000,1092591.2,1701471599999,1816996.07893000,7503,475659.1,791154.39157000,0
1701471600000,1.6593000,1.6613000,1.6556000,1.6584000,1364429,1701475199999,2262694.37737000,9539,699482.8,1159950.84333000,0
1701475200000,1.6583000,1.6678000,1.6553000,1.6677000,1708999.5,1701478799999,2838919.31756000,10521,847815,1408723.16922000,0
1701478800000,1.6677000,1.6794000,1.6668000,1.6793000,1972381.8,1701482399999,3301552.64376000,11722,1180741.1,1976340.52231000,0
1701482400000,1.6793000,1.6831000,1.6710000,1.6762000,1773803.9,1701485999999,2976019.17501000,10948,837886.6,1406162.69700000,0
1701486000000,1.6763000,1.6775000,1.6715000,1.6745000,1147093.3,1701489599999,1920996.86725000,9165,598911.5,1002944.34500000,0
1701489600000,1.6744000,1.6744000,1.6672000,1.6723000,1781862.9,1701493199999,2975992.54563000,10932,812800,1357552.62900000,0
1701493200000,1.6724000,1.6730000,1.6650000,1.6652000,1223469.2,1701496799999,2042196.03849000,8644,623139.1,1040368.50750000,0
1701496800000,1.6653000,1.6836000,1.6643000,1.6833000,2684689.3,1701500399999,4501712.45361000,15091,1499857.6,2514774.83492000,0
1701500400000,1.6833000,1.6872000,1.6768000,1.6782000,1848930.5,1701503999999,3111102.75946000,13397,839008.6,1411927.08499000,0
