open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1701388800000,1.006700,1.007600,1.000500,1.002500,2935544.5,1701392399999,2944749.1670700,8828,1494325.2,1498792.4372400,0
1701392400000,1.002500,1.029000,1.000700,1.027300,14318204.2,1701395999999,14599740.8940300,27335,7819077.4,7968868.0646000,0
1701396000000,1.027300,1.028600,1.022500,1.024300,6263785.3,1701399599999,6420136.0820500,13936,3104754.8,3182742.2638700,0
1701399600000,1.024400,1.026000,1.022200,1.024900,4176535.4,1701403199999,4277606.9779900,10577,1995262.5,2043953.4099200,0
1701403200000,1.025000,1.032400,1.023400,1.028700,6171836.3,1701406799999,6347391.4542500,14826,3357790.1,3453694.0539900,0
1701406800000,1.028800,1.030400,1.025300,1.025500,4403361.9,1701410399999,4526766.5690100,10338,1977276.3,2032912.1391500,0
1701410400000,1.025400,1.027900,1.022300,1.027400,4904813.6,1701413999999,5028686.2016300,10733,2318977.7,2378073.3213500,0
1701414000000,1.027300,1.033000,1.026200,1.028400,6221188,1701417599999,6407649.1658800,14107,2870820.9,2957397.7088000,0
1701417600000,1.028400,1.037800,1.028400,1.036600,7387026.4,1701421199999,7632386.5015800,15101,4352760.9,4497742.4342600,0
1701421200000,1.036600,1.049000,1.036600,1.044100,14843798.6,1701424799999,15482051.1144400,28343,7287335.5,7600041.0739400,0
1701424800000,1.044100,1.046500,1.034300,1.034500,6857236.1,1701428399999,7129015.7166500,15662,2670301.2,2776792.4007400,0
1701428400000,1.034600,1.038600,1.033600,1.037400,4990563.6,1701431999999,5169989.2247400,12579,2608381.1,2702406.0193400,0
1701432000000,1.037400,1.038100,1.028300,1.032200,5818954.4,1701435599999,6010560.0695200,12271,2003343.7,2069631.3860900,0
1701435600000,1.032300,1.036000,1.027800,1.030100,5372455.1,1701439199999,5542607.8472800,11784,2631645.5,2715538.6096600,0
1701439200000,1.030100,1.031800,1.023300,1.026700,6992516.3,1701442799999,7180033.0996000,15167,2924496.7,3003681.0990700,0
1701442800000,1.026700,1.032300,1.024700,1.030600,5917665.3,1701446399999,6088148.9429900,12929,3198840.2,3291520.9554600,0
1701446400000,1.030600,1.039800,1.029600,1.037300,8244950.3,1701449999999,8533773.0479700,18265,4227177.9,4374698.7102000,0
1701450000000,1.037300,1.040700,1.032400,1.035400,7313266.4,1701453599999,7581691.4233700,16615,3275567.3,3396631.5178100,0
1701453600000,1.035300,1.040300,1.032200,1.033400,4754471.9,1701457199999,4922038.9893900,11705,2130893.4,2206156.1867000,0
1701457200000,1.033500,1.036800,1.030400,1.036200,4050202.8,1701460799999,4184272.3623000,9699,1950640.7,2015754.9503000,0
1701460800000,1.036200,1.037700,1.034500,1.035000,2520283.5,1701464399999,2611482.9150300,7118,1209235.3,1253130.0250700,0
1701464400000,1.034900,1.042600,1.034700,1.038600,3013456.9,1701467999999,3129891.4972500,7986,1648516.9,1712603.9541800,0
1701468000000,1.038500,1.038800,1.030700,1.032500,3955259.9,1701471599999,4093627.9330500,8376,1725171.8,1785829.2313700,0
1701471600000,1.032500,1.034200,1.030700,1.034100,2255179.3,1701475199999,2327994.9584000,5409,1215303.7,1254653.2886400,0
1701475200000,1.034100,1.037300,1.031600,1.035800,2795001.1,1701478799999,2891589.5671700,7044,1218192.3,1260267.9872000,0
1701478800000,1.035700,1.036200,1.032400,1.033900,2705338.8,1701482399999,2798717.6437100,6852,1167401.8,1207700.9552900,0
1701482400000,1.034000,1.036300,1.031700,1.035700,2542901,1701485999999,2630260.3484400,5916,1185725,1226484.0893300,0
1701486000000,1.035800,1.040400,1.034800,1.039500,2491683.2,1701489599999,2586184.7543900,6658,1265507.4,1313324.4274900,0
1701489600000,1.039400,1.043100,1.038500,1.040600,3580794,1701493199999,3726497.5110800,8979,2047501.3,2131275.7350700,0
1701493200000,1.040600,1.041500,1.038700,1.038900,2263169.7,1701496799999,2353525.2715000,6795,965024.2,1003640.2346700,0
1701496800000,1.038900,1.046600,1.038200,1.045400,4077295.8,1701500399999,4255429.2355500,9220,2161550.2,2255913.5052200,0
1701500400000,1.045400,1.046700,1.040500,1.042600,3517091.6,1701503999999,3669952.3107100,8295,1492843.4,1557654.6792800,0
1701504000000,1.042800,1.050000,1.042700,1.049500,4569756.2,1701507599999,4782153.2473000,10181,2337352.8,2446619.4817600,0
1701507600000,1.049500,1.056500,1.048100,1.055200,6789062.1,1701511199999,7147548.6996700,14547,3602987,3793785.0938300,0
1701511200000,1.055200,1.058600,1.052900,1.053900,5966890.4,1701514799999,6297331.0330600,13509,2959510.1,3124020.8363700,0
1701514800000,1.053800,1.069700,1.049800,1.067200,11331439.7,1701518399999,12019845.8933200,20214,5901213.1,6262541.3843900,0
1701518400000,1.067200,1.080000,1.067200,1.079200,16428161.8,1701521999999,17652825.2918300,30319,8291955.1,8910144.7157800,0
1701522000000,1.079300,1.081500,1.074200,1.079500,8813269.2,1701525599999,9501983.9575200,18512,3999906.3,4313264.7818300,0
1701525600000,1.079400,1.098500,1.074500,1.082300,24122756.3,1701529199999,26237059.8080500,42155,11488615.9,12500225.2772600,0
1701529200000,1.082400,1.086400,1.075700,1.083800,10130531.7,1701532799999,10948711.5925500,18691,4838149.3,5230524.3004100,0
1701532800000,1.083700,1.086800,1.078900,1.082900,7688996.2,1701536399999,8321380.3954700,15620,3718102.6,4024652.8749900,0
1701536400000,1.082900,1.092400,1.080200,1.092300,6167433.8,1701539999999,6708473.1167700,11907,3412846.5,3712816.4741800,0
1701540000000,1.092300,1.108300,1.091500,1.105600,15007329.2,1701543599999,16517766.0176400,29159,7955996.9,8758168.8788800,0
1701543600000,1.105600,1.124100,1.096900,1.110300,28736298.4,1701547199999,31882351.8968400,58553,14112868.6,15662791.1796800,0
1701547200000,1.110300,1.114600,1.102500,1.109200,13551618.8,1701550799999,15039533.7939100,26324,6687471,7424975.5175700,0
1701550800000,1.109300,1.116800,1.104700,1.115400,9104744.6,1701554399999,10123932.5632100,19994,4508515.3,5014502.0313200,0
1701554400000,1.115300,1.117700,1.102700,1.104600,7571791,1701557999999,8389908.1273100,18392,3163792.7,3505640.8692600,0
1701558000000,1.104700,1.112200,1.104400,1.111700,4099751.2,1701561599999,4547470.6765100,11987,2201479.3,2442021.3253700,0
1701561600000,1.111700,1.116000,1.108200,1.111300,5670782.6,1701565199999,6305568.3447600,15730,2641611.1,2937658.2290100,0
1701565200000,1.111300,1.114000,1.106700,1.113700,5221118.6,1701568799999,5797602.8491000,15074,2389195.2,2653452.9988300,0
1701568800000,1.113600,1.126000,1.107000,1.108000,9439639.7,1701572399999,10546407.1504100,20217,4339892,4854269.8945900,0
1701572400000,1.108000,1.109400,1.096000,1.102500,9497384.7,1701575999999,10463339.5260200,18348,3454264.3,3806348.9833800,0
1701576000000,1.102500,1.103900,1.096800,1.100700,6206102.8,1701579599999,6827542.5085300,10579,3021073.2,3323447.9084300,0
1701579600000,1.100600,1.103500,1.097600,1.102300,2453232.9,1701583199999,2701722.5134900,7189,1223010.5,1346917.0410800,0
1701583200000,1.102300,1.102700,1.092300,1.097400,4381958.3,1701586799999,4805820.8770900,10074,1606524.4,1762385.5475900,0
1701586800000,1.097300,1.101900,1.095500,1.101700,3696263.8,1701590399999,4060894.6090200,9217,1841184.5,2023040.8611800,0
1701590400000,1.101800,1.108400,1.100300,1.104700,5099607,1701593999999,5635744.7013000,11856,2809357.9,3104565.2982600,0
1701594000000,1.104600,1.116000,1.103900,1.112800,6285677.5,1701597599999,6991891.8601600,13615,3283815.9,3652512.2624300,0
1701597600000,1.112700,1.115200,1.106200,1.110000,4849643.7,1701601199999,5386467.4461400,12038,2240895,2489226.5781000,0
1701601200000,1.110100,1.112900,1.098900,1.103600,6094821.9,1701604799999,6737220.6498000,13760,2616633.9,2894679.0804500,0
1701604800000,1.103700,1.104000,1.085000,1.090300,9706063,1701608399999,10624008.5744600,19897,3673374.9,4022076.0833800,0
1701608400000,1.090300,1.099100,1.087200,1.093100,6915884.8,1701611999999,7569032.4513600,17520,3613093.2,3954703.2784800,0
1701612000000,1.093000,1.094300,1.082600,1.084900,7856243.9,1701615599999,8544570.8960600,18547,3707043.3,4032537.7185400,0
1701615600000,1.084900,1.091000,1.083700,1.088900,4008430.3,1701619199999,4360155.4390600,12548,2138695.1,2326467.9137300,0
1701619200000,1.089000,1.097300,1.088000,1.094300,4263971.9,1701622799999,4658759.2791300,11891,2211584.5,2416624.0975500,0
1701622800000,1.094300,1.095300,1.087900,1.089400,3352141.1,1701626399999,3656396.1680200,9558,1434200.5,1564377.2830800,0
1701626400000,1.089500,1.093500,1.088100,1.090600,2533902.6,1701629999999,2766250.2654700,7962,1188251.4,1297234.8184800,0
1701630000000,1.090600,1.093900,1.086500,1.091600,2500872.8,1701633599999,2727017.3469000,8142,1201711.7,1310514.8793300,0
1701633600000,1.091700,1.094400,1.088300,1.089900,1901559.1,1701637199999,2074921.4047800,6831,844247.1,921220.3453700,0
1701637200000,1.089900,1.098000,1.089100,1.097500,2829563.7,1701640799999,3093924.8580400,8442,1553851.4,1699674.3079300,0
1701640800000,1.097500,1.120200,1.096800,1.113000,14283029.2,1701644399999,15848771.0547600,29342,8235977.4,9139687.6283600,0
1701644400000,1.113000,1.117400,1.090000,1.098100,11624143.5,1701647999999,12818083.7588500,26114,4978360.8,5491417.3757900,0
1701648000000,1.098100,1.106100,1.092700,1.105400,8871062.5,1701651599999,9745680.5433800,19665,4506381.8,4952175.1205200,0
1701651600000,1.105500,1.125800,1.102600,1.115000,13427133.5,1701655199999,14958783.1664000,31247,6487641.7,7229517.6797000,0
1701655200000,1.115100,1.117100,1.110700,1.113300,4974927.7,1701658799999,5544421.6681200,13145,2293298,2556002.9524500,0
1701658800000,1.113300,1.122000,1.110800,1.111000,5356681.8,1701662399999,5976719.1784400,12802,2243631.6,2503834.7381800,0
1701662400000,1.111100,1.126100,1.111000,1.122200,8144526.9,1701665999999,9127207.4370700,16281,4014635.6,4498850.7086700,0
1701666000000,1.122300,1.128800,1.108900,1.112100,14188384.4,1701669599999,15866517.7441500,27703,5598848.6,6264307.5590600,0
1701669600000,1.112000,1.119900,1.107100,1.114900,9165546.9,1701673199999,10216791.0600200,19297,4510235.6,5029136.6641500,0
1701673200000,1.114900,1.130300,1.113600,1.120900,11524101.4,1701676799999,12944164.1737800,23301,5424076.3,6093824.4342100,0
1701676800000,1.120800,1.151300,1.119200,1.143900,20095492.2,1701680399999,22892318.1794200,36450,10854843.9,12360714.0960300,0
1701680400000,1.143900,1.147100,1.121100,1.122600,12032809,1701683999999,13675951.0073900,23814,4950161.2,5632616.9026500,0
1701684000000,1.122800,1.133200,1.122700,1.124600,9675485.4,1701687599999,10911771.1786600,20031,4974921.7,5611723.2706300,0
1701687600000,1.124600,1.126800,1.000600,1.088700,73408564.3,1701691199999,78674398.3279100,155284,31946092.8,34258760.1016800,0
1701691200000,1.088800,1.112200,1.078300,1.107200,26971207.2,1701694799999,29513553.5021900,52069,13726238.9,15029591.2296500,0
1701694800000,1.107100,1.110000,1.082700,1.086100,20826052.2,1701698399999,22871402.7537300,37975,9170368.9,10077384.0487700,0
1701698400000,1.086100,1.089000,1.065100,1.076500,23451626.4,1701701999999,25232026.9476400,44466,10793316.4,11614811.3067300,0
1701702000000,1.076400,1.079000,1.062300,1.071600,10464978.1,1701705599999,11224710.2848300,24772,4970051,5331748.4944300,0
1701705600000,1.071600,1.083500,1.068300,1.083200,9213188,1701709199999,9909394.0135700,19449,5052880.3,5436888.5012600,0
1701709200000,1.083300,1.084400,1.070900,1.073300,6948508.4,1701712799999,7484955.2023300,16911,3256534.8,3508477.7067400,0
1701712800000,1.073400,1.076800,1.069400,1.070400,4577335.2,1701716399999,4910966.9698500,11498,2329529.6,2499744.3603300,0
1701716400000,1.070400,1.081600,1.069200,1.081500,5994036.9,1701719999999,6445987.5797500,12858,3356515,3609712.6547600,0
1701720000000,1.081400,1.081600,1.073000,1.075700,6642655.1,1701723599999,7152306.2379600,13109,3145987.7,3387053.5662900,0
1701723600000,1.075800,1.083500,1.074400,1.082900,4970200.1,1701727199999,5361635.1341500,10393,2568034.1,2771330.2604200,0
1701727200000,1.082900,1.087500,1.068000,1.075200,10197724.9,1701730799999,11010639.3335200,18598,4710077.6,5086673.0171800,0
1701730800000,1.075100,1.093800,1.072400,1.093400,5246583.1,1701734399999,5690113.9304900,14432,2700455.5,2929067.2934700,0
1701734400000,1.093500,1.109600,1.085100,1.108100,10943111.5,1701737999999,12013199.1724500,23975,5589805,6136438.1072400,0
1701738000000,1.108100,1.109800,1.086500,1.093000,11207941.8,1701741599999,12273600.3325000,25514,5033101,5512078.8657300,0
1701741600000,1.093000,1.093900,1.072800,1.075700,10111914.8,1701745199999,10919562.7434900,23087,4188015.9,4522940.3179900,0
1701745200000,1.075700,1.084000,1.074600,1.079200,3901696.5,1701748799999,4214610.0086100,10614,2101747.5,2270096.0093100,0
1701748800000,1.079300,1.081000,1.070700,1.077300,4580155.3,1701752399999,4930415.0299500,12880,2134659.2,2298438.6412000,0
1701752400000,1.077300,1.086700,1.073600,1.086000,4920102.1,1701755999999,5321989.6336100,11883,2675874.3,2895838.0571200,0
1701756000000,1.086100,1.090400,1.077100,1.081800,7882110.8,1701759599999,8546709.9418600,17470,3464788.3,3757558.8182500,0
1701759600000,1.081900,1.083500,1.054200,1.065500,19366225,1701763199999,20643412.6813300,38436,8377415.8,8932756.3077500,0
1701763200000,1.065500,1.069000,1.058000,1.065300,7833543.2,1701766799999,8333025.8497500,17860,3847789.8,4093374.8978200,0
1701766800000,1.065300,1.073800,1.064800,1.071800,4836152.7,1701770399999,5175737.7336200,11357,2501157.8,2676695.3317500,0
1701770400000,1.071700,1.072800,1.059100,1.059100,6156758.1,1701773999999,6569936.0146500,12182,2550305.6,2721919.5624300,0
1701774000000,1.059200,1.067800,1.056200,1.065100,6629777.6,1701777599999,7044717.9654600,13502,3415444.2,3629841.6768800,0
1701777600000,1.065100,1.069100,1.060800,1.061800,6295711.4,1701781199999,6706227.2439700,13743,3265898.4,3479264.7179300,0
1701781200000,1.061800,1.067500,1.050500,1.051500,11904164.6,1701784799999,12605606.6230200,21267,5576497.5,5908856.8276800,0
1701784800000,1.051500,1.069900,1.048000,1.069300,11800351.3,1701788399999,12506212.8625700,21911,6863201.5,7276881.2507300,0
1701788400000,1.069300,1.079400,1.066200,1.075900,10141315.7,1701791999999,10879129.0427700,19835,4952098.4,5313752.2418400,0
1701792000000,1.075900,1.077800,1.066800,1.073400,12374561,1701795599999,13271423.2382200,24007,4961462,5321304.6304600,0
1701795600000,1.073500,1.100000,1.072200,1.096400,27465849.7,1701799199999,29789339.8133200,51905,14286623.4,15500181.2749200,0
1701799200000,1.096500,1.105700,1.083900,1.087200,21776204.9,1701802799999,23849658.4243400,44725,10125801.8,11093518.0798800,0
1701802800000,1.087100,1.090700,1.080500,1.085200,9202382,1701806399999,9996725.2526200,21558,4243652.9,4611178.6604000,0
1701806400000,1.085300,1.087000,1.074300,1.081800,8515797.4,1701809999999,9204104.4700700,18317,3682628,3981653.9398500,0
1701810000000,1.081800,1.089800,1.077700,1.087100,6723579.4,1701813599999,7285285.4232500,14646,3186839,3454776.4316100,0
1701813600000,1.087100,1.093500,1.080900,1.085600,8058835.8,1701817199999,8761452.4064600,17817,3524024.6,3831681.2572900,0
1701817200000,1.085600,1.102700,1.084200,1.092000,12340260.3,1701820799999,13497946.9919900,28556,4971801.6,5439551.1262800,0
1701820800000,1.092100,1.111600,1.090900,1.111200,14218845.9,1701824399999,15638255.9490300,30624,7859488.9,8648541.0095200,0
1701824400000,1.111200,1.114200,1.093300,1.102400,10190232.6,1701827999999,11251841.2172100,25184,4401835.6,4863631.7447500,0
1701828000000,1.102500,1.104200,1.081200,1.094700,10717221.2,1701831599999,11700408.0432100,24713,4302918.2,4699624.9065200,0
1701831600000,1.094900,1.095100,1.075600,1.085200,11067702.6,1701835199999,11981508.2268200,21676,5162403.5,5588451.7865400,0
1701835200000,1.085200,1.088700,1.081100,1.088300,4872280.3,1701838799999,5290769.9132800,12833,2349574.5,2551386.4701500,0
1701838800000,1.088300,1.091300,1.056600,1.072600,20018128,1701842399999,21449724.1459600,41986,8830302.5,9464569.1535400,0
1701842400000,1.072600,1.074800,1.057000,1.070000,11026552.7,1701845999999,11760620.4434500,24907,5427427.7,5789737.3865900,0
1701846000000,1.070100,1.078800,1.067400,1.073000,10498992.1,1701849599999,11274687.2118400,24013,5157922,5539567.2356600,0
1701849600000,1.072900,1.089500,1.070500,1.088300,11130800.9,1701853199999,12017086.6551400,24872,5893135.3,6364715.5216200,0
1701853200000,1.088200,1.092000,1.080700,1.083300,11535415.3,1701856799999,12531460.7732000,33466,6173877.6,6707220.9935500,0
1701856800000,1.083300,1.089400,1.077600,1.081000,11201946.4,1701860399999,12139033.6397300,33071,5642905.1,6116022.3814300,0
1701860400000,1.081000,1.081600,1.050400,1.067300,22276284.6,1701863999999,23729944.7699800,49440,10738889.6,11441952.9933200,0
1701864000000,1.067300,1.080600,1.066300,1.077700,13669950.3,1701867599999,14684377.1024400,24617,6249815.4,6713601.3695300,0
1701867600000,1.077600,1.081200,1.070100,1.074300,7936401.2,1701871199999,8537621.1184100,17262,3579382.7,3850955.4647400,0
1701871200000,1.074200,1.079500,1.064200,1.065600,8999809.9,1701874799999,9651103.4093100,19946,3864863.7,4145473.7348600,0
1701874800000,1.065600,1.074600,1.063400,1.069300,7615733.9,1701878399999,8146919.8832900,20726,3539379.6,3785942.6284300,0
1701878400000,1.069500,1.078500,1.068300,1.076100,7660638.2,1701881999999,8223896.5530000,16544,3744794.6,4020556.3600000,0
