open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,1.120000,1.123300,1.115500,1.123000,3498174.0,1717203599999,3916547.0250300,15606,1892871.9,2119434.1197600,0
1717203600000,1.123000,1.126500,1.118000,1.123900,2941183.1,1717207199999,3299762.6727600,13915,1392392.9,1562655.1344000,0
1717207200000,1.123900,1.130900,1.123500,1.130400,2869703.1,1717210799999,3235790.5683400,12197,1549896.4,1747681.2809600,0
1717210800000,1.130400,1.130700,1.126400,1.128700,2023388.0,1717214399999,2284037.8967100,11901,972397.4,1097768.6868800,0
1717214400000,1.128700,1.130200,1.125300,1.128200,2872360.9,1717217999999,3239025.5356200,11509,1413003.6,1593524.4761300,0
1717218000000,1.128200,1.129800,1.124300,1.127500,2201375.6,1717221599999,2481004.1255300,10855,1177681.1,1327346.7258200,0
1717221600000,1.127500,1.128500,1.124700,1.127400,1617917.5,1717225199999,1822236.8676800,10423,730699.0,823089.9460900,0
1717225200000,1.127400,1.128500,1.122000,1.123200,1723710.5,1717228799999,1939322.7903000,10081,859427.9,966904.7785700,0
1717228800000,1.123200,1.129100,1.122500,1.128800,1527345.2,1717232399999,1718611.2832500,10067,881409.8,991909.0619500,0
1717232400000,1.128700,1.131200,1.124400,1.127600,3904642.7,1717235999999,4404974.9453600,13362,1911773.5,2157011.7107900,0
1717236000000,1.127600,1.129600,1.122500,1.123200,2590608.7,1717239599999,2917820.8860500,11232,1329454.2,1497526.2773100,0
1717239600000,1.123100,1.125700,1.121100,1.123000,2456823.1,1717243199999,2759479.6906100,10625,1171867.2,1316181.9433400,0
1717243200000,1.123000,1.127500,1.121200,1.124700,2282320.6,1717246799999,2566733.2155400,10790,1223969.4,1376526.0739700,0
1717246800000,1.124800,1.130300,1.124400,1.128300,3089735.6,1717250399999,3483565.6035600,12420,1341376.9,1512235.4786000,0
1717250400000,1.128400,1.133200,1.126800,1.129600,2886249.0,1717253999999,3261533.0316000,12675,1225311.6,1384936.8299800,0
1717254000000,1.129600,1.134000,1.127800,1.128200,2864401.4,1717257599999,3240931.4116600,11096,1384806.3,1567103.4455600,0
1717257600000,1.128300,1.132000,1.125900,1.128300,3584350.8,1717261199999,4046012.3754100,13250,1772305.8,2000887.0042900,0
1717261200000,1.128300,1.130500,1.123900,1.129700,2438465.2,1717264799999,2747757.4193200,10832,1167082.6,1315388.3672300,0
1717264800000,1.129800,1.131400,1.127000,1.130800,2077353.1,1717268399999,2346324.3768300,10191,990331.6,1118776.2132500,0
1717268400000,1.130800,1.131000,1.127100,1.129000,2041298.2,1717271999999,2304755.5893800,9861,871571.8,984091.2523300,0
1717272000000,1.128900,1.131900,1.128100,1.131300,1475560.9,1717275599999,1667096.5253000,7671,775992.5,876768.4618100,0
1717275600000,1.131400,1.138300,1.128800,1.133300,4302920.4,1717279199999,4878404.0062000,12401,2754822.5,3124263.5643500,0
1717279200000,1.133300,1.141100,1.133200,1.136300,3505674.8,1717282799999,3986965.2912700,14476,1854722.0,2109404.1348600,0
1717282800000,1.136300,1.137700,1.132500,1.134100,2114850.3,1717286399999,2399315.8959900,10249,975657.8,1107023.9027400,0
1717286400000,1.134100,1.141900,1.133400,1.141200,3233401.6,1717289999999,3676370.3400000,13280,1561600.4,1775673.2944900,0
1717290000000,1.141200,1.144900,1.138100,1.139400,3939445.3,1717293599999,4497403.9401200,14597,1932668.4,2206178.2538900,0
1717293600000,1.139400,1.140200,1.125800,1.128500,7606245.9,1717297199999,8617315.6953900,20410,3116737.2,3532029.0701500,0
1717297200000,1.128500,1.133000,1.127300,1.130700,2950651.5,1717300799999,3334880.8598000,10893,1531259.2,1730780.4866200,0
1717300800000,1.130600,1.135800,1.128700,1.135800,2019710.2,1717304399999,2286318.9080700,8401,1140208.0,1291022.4009700,0
1717304400000,1.135700,1.136800,1.125900,1.127700,4477793.5,1717307999999,5063669.3270700,12153,1869549.4,2113161.3924300,0
1717308000000,1.127500,1.132400,1.127000,1.131700,2618390.4,1717311599999,2958965.7566700,9866,1350203.5,1525793.1891800,0
1717311600000,1.131700,1.132700,1.120300,1.120500,4563501.8,1717315199999,5133383.5717400,13749,1905528.7,2143815.3435700,0
1717315200000,1.120500,1.124500,1.117000,1.122200,4630980.8,1717318799999,5190039.8378300,13888,2031374.3,2277411.8427900,0
1717318800000,1.122300,1.123800,1.111200,1.116000,7008692.9,1717322399999,7826180.9190500,20329,3000618.0,3351734.6546500,0
1717322400000,1.116000,1.117000,1.110800,1.114800,5490425.2,1717325999999,6112920.8214400,14595,2665167.9,2967308.9563700,0
1717326000000,1.114900,1.126300,1.111000,1.124800,4368064.7,1717329599999,4888138.6062900,14374,2435072.2,2724825.2928600,0
1717329600000,1.124800,1.127300,1.118700,1.118900,3907635.5,1717333199999,4384576.2823100,14273,1908287.1,2141853.7451200,0
1717333200000,1.119000,1.125500,1.115100,1.123500,4047309.9,1717336799999,4533170.1971200,12834,2036094.8,2280417.9334800,0
1717336800000,1.123500,1.128300,1.121100,1.128000,4176159.3,1717340399999,4696399.1694100,12960,1974978.8,2221424.2424100,0
1717340400000,1.127900,1.129200,1.122200,1.124500,2508294.6,1717343999999,2822516.6544900,10882,1283242.6,1444113.1835400,0
1717344000000,1.124600,1.127200,1.118400,1.119600,2987152.8,1717347599999,3349572.2607500,10845,1261153.9,1414337.2058500,0
1717347600000,1.119600,1.120400,1.103600,1.105300,10109290.0,1717351199999,11227172.6446600,26589,3936557.1,4373477.5452500,0
1717351200000,1.105400,1.107700,1.091000,1.105800,14357752.5,1717354799999,15785250.7089900,36948,6853398.5,7537482.8657300,0
1717354800000,1.105800,1.110000,1.100500,1.109400,3577794.5,1717358399999,3951624.2101400,13356,1907476.5,2107032.8359900,0
1717358400000,1.109300,1.112700,1.102600,1.112700,3400210.5,1717361999999,3767671.0871100,11817,1773046.9,1964985.6370900,0
1717362000000,1.112700,1.115700,1.108000,1.111600,4282835.5,1717365599999,4763417.4891500,11885,2238582.8,2490269.5069800,0
1717365600000,1.111600,1.114700,1.108700,1.110800,2950026.0,1717369199999,3280917.8055000,10151,1405127.8,1562934.6482300,0
1717369200000,1.110900,1.114500,1.110200,1.113400,2207615.7,1717372799999,2456234.3550900,7782,1268281.9,1411149.8240100,0
1717372800000,1.113400,1.114200,1.100000,1.107600,6362668.5,1717376399999,7040930.2467000,16821,2631202.9,2912477.1540200,0
1717376400000,1.107600,1.123600,1.106100,1.121700,7382961.1,1717379999999,8245795.0977100,22536,4021357.8,4491347.6610200,0
1717380000000,1.121700,1.128400,1.121600,1.126600,5792723.8,1717383599999,6520286.3580900,18471,3320514.9,3737995.5851600,0
1717383600000,1.126700,1.127500,1.120400,1.122600,3994286.1,1717387199999,4486546.5995100,13265,1745003.6,1960049.1142900,0
1717387200000,1.122600,1.127600,1.113500,1.124800,5516984.1,1717390799999,6178908.2584200,19477,2732924.1,3061711.2749100,0
1717390800000,1.124800,1.132600,1.122200,1.123000,3269408.6,1717394399999,3684419.4455100,14538,1449213.6,1633633.3946500,0
1717394400000,1.123000,1.138500,1.122600,1.134400,6059040.5,1717397999999,6862116.3907500,21039,3463495.7,3922847.9483500,0
1717398000000,1.134400,1.137700,1.128100,1.132600,3434995.7,1717401599999,3891071.8167900,16039,1473575.1,1669735.3488000,0
1717401600000,1.132600,1.141300,1.131800,1.133600,4864009.9,1717405199999,5527165.5628100,15898,2462686.3,2798538.4306100,0
1717405200000,1.133600,1.134600,1.128700,1.129400,3184286.8,1717408799999,3601575.1547200,12076,1452883.3,1643573.9335800,0
1717408800000,1.129500,1.133900,1.125200,1.126200,2810280.9,1717412399999,3174751.7063400,10433,1299901.8,1468917.8755600,0
