open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1698796800000,0.945400,0.967500,0.941900,0.956700,19813882,1698800399999,18982701.0696100,32670,10308667.9,9870971.2535100,0
1698800400000,0.956800,0.967200,0.951300,0.956300,11714342,1698803999999,11229285.9666700,22579,5316166.1,5096602.5590300,0
1698804000000,0.956400,0.957900,0.952200,0.953100,4258116.7,1698807599999,4067687.4884400,11103,1819970.3,1738876.8170900,0
1698807600000,0.953000,0.955800,0.949100,0.950400,4068885.7,1698811199999,3870799.0224300,9550,1505256.2,1432169.0470500,0
1698811200000,0.950400,0.956800,0.948900,0.953300,3686378.5,1698814799999,3513065.7557300,9945,1885836.7,1797795.8851300,0
1698814800000,0.953400,0.953800,0.934000,0.935100,11828701.5,1698818399999,11150847.7751700,23030,5083499.5,4791339.2693500,0
1698818400000,0.935100,0.942500,0.931600,0.942400,5833012.4,1698821999999,5468535.5269400,17167,3106121.7,2912741.1040400,0
1698822000000,0.942400,0.947800,0.939500,0.943700,4340869.2,1698825599999,4098770.5936600,13499,2263627,2137592.9049200,0
1698825600000,0.943800,0.955300,0.942500,0.952000,9484909.3,1698829199999,9004266.7949000,18324,5252025.7,4986569.8108800,0
1698829200000,0.952100,0.956900,0.949800,0.953100,7985572.8,1698832799999,7615688.6561300,18087,4110512.3,3920137.4706700,0
1698832800000,0.953100,0.954400,0.935200,0.936700,9027566.8,1698836399999,8525866.6275500,19385,3697126.2,3492413.3199900,0
1698836400000,0.936800,0.944300,0.933000,0.943600,7297678.1,1698839999999,6848810.8369400,15858,3504856.5,3290432.7571400,0
1698840000000,0.943600,0.955800,0.934400,0.952200,9848365.3,1698843599999,9315458.5793700,22003,4816104,4556669.3736700,0
1698843600000,0.952100,0.960000,0.933700,0.942300,21732306.8,1698847199999,20583118.5022200,48338,9865872.9,9349518.4359600,0
1698847200000,0.942300,0.945500,0.921700,0.925400,13378341.8,1698850799999,12475808.1655700,31664,5943324.9,5545488.9032900,0
1698850800000,0.925400,0.934800,0.924700,0.932100,9416986.3,1698854399999,8769631.4928100,23758,4671438.7,4350592.5131500,0
1698854400000,0.932100,0.937200,0.928900,0.932500,5553112.6,1698857999999,5182994.7567600,17328,2754894.4,2571724.4211400,0
1698858000000,0.932500,0.943000,0.932000,0.941600,5991368.2,1698861599999,5611244.7002500,17272,3125037.3,2928678.4864900,0
1698861600000,0.941600,0.966400,0.936900,0.961000,24339446.4,1698865199999,23231115.1011400,49675,12363894.4,11802995.5962600,0
1698865200000,0.961000,0.996200,0.961000,0.994900,33751855,1698868799999,33086654.1762100,68601,17966319.8,17611301.6296500,0
1698868800000,0.994900,1.039800,0.987000,1.038600,60976139.3,1698872399999,62259978.0920400,126917,29876637.5,30500000.2263900,0
1698872400000,1.038600,1.042200,1.019000,1.029700,20081987.3,1698875999999,20654902.2725400,49139,8620098,8866240.6491000,0
1698876000000,1.029800,1.037500,1.021500,1.024900,13040243.9,1698879599999,13431795.1124000,33056,6101353,6284945.2986900,0
1698879600000,1.024800,1.046000,1.019400,1.042100,16180495,1698883199999,16722116.8964400,40759,8974274.3,9278003.2298400,0
1698883200000,1.042100,1.045600,1.022500,1.029100,14505289.4,1698886799999,14972233.2431100,35590,5982664.4,6176998.4218900,0
1698886800000,1.029100,1.040000,1.024400,1.025000,9345774.6,1698890399999,9649190.3457400,23620,4509373.3,4656421.6630100,0
1698890400000,1.025000,1.032500,1.019200,1.027500,9827013.3,1698893999999,10078562.7768900,25445,4786702.5,4910995.0793100,0
1698894000000,1.027400,1.033200,1.020300,1.020900,7088700.9,1698897599999,7279282.9760000,20362,3172223,3259402.2444700,0
1698897600000,1.020900,1.022800,1.001400,1.004700,15518667.8,1698901199999,15700093.7061700,32482,6088181.5,6161472.7919300,0
1698901200000,1.004700,1.007200,0.987500,0.989100,17009031.9,1698904799999,16947436.5233200,36765,7497185.2,7473829.0447400,0
1698904800000,0.989100,0.998900,0.986900,0.995500,10924012,1698908399999,10851214.2206900,27096,5853363.3,5816214.1267800,0
1698908400000,0.995600,1.008500,0.995100,1.003800,9333653.8,1698911999999,9357465.9614200,20614,5371225.1,5385664.8411500,0
1698912000000,1.003800,1.016200,0.988800,1.013500,14466865.4,1698915599999,14501849.7945700,31652,7231503.7,7260273.5257800,0
1698915600000,1.013600,1.015000,1.003800,1.011400,7159916.6,1698919199999,7230817.0981300,16350,3600644.5,3637461.8814500,0
1698919200000,1.011400,1.019000,1.007000,1.009600,8180180.8,1698922799999,8283477.8123100,18141,3678139,3727233.3184900,0
1698922800000,1.009700,1.018400,1.005200,1.015500,6120480,1698926399999,6193289.4620800,15736,3065753.5,3103453.0368500,0
1698926400000,1.015500,1.020000,1.009300,1.015700,7983086.1,1698929999999,8106902.1156600,18925,4266405.7,4333949.6828000,0
1698930000000,1.015800,1.016700,0.985000,0.994900,28430278.5,1698933599999,28411660.1186400,56429,11745760.1,11740001.8540400,0
1698933600000,0.995000,1.000700,0.975000,0.989100,21423314.5,1698937199999,21138897.4723300,47063,9370493.9,9250982.2990100,0
1698937200000,0.989100,0.989900,0.966400,0.968700,22446940.6,1698940799999,21914239.6292400,47384,10637028,10389755.0750400,0
1698940800000,0.968700,0.976700,0.950000,0.975400,29729668.3,1698944399999,28733340.8000100,55757,13844009.9,13392856.2995700,0
1698944400000,0.975300,0.985500,0.969200,0.984200,10259099.2,1698947999999,10026640.5354100,23166,5653843.1,5527453.7632900,0
1698948000000,0.984200,0.985200,0.975800,0.978500,7188595,1698951599999,7048805.2460700,16743,3289007.8,3224651.8977100,0
1698951600000,0.978500,0.995800,0.975700,0.994100,14538288,1698955199999,14325099.9246200,23408,7476337.7,7372478.3894400,0
1698955200000,0.994100,1.000600,0.988500,0.997500,14218092.4,1698958799999,14159825.0279800,29571,7459629.3,7431086.6190300,0
