open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1706745600000,1.762300,1.768600,1.736100,1.748300,7982448.5,1706749199999,13999638.6955800,33724,3673403.3,6444528.8812900,0
1706749200000,1.748400,1.749000,1.690400,1.692600,18813487.9,1706752799999,32244379.3397300,79790,8168458.1,13998130.4969100,0
1706752800000,1.692800,1.711400,1.690500,1.710900,8019974.1,1706756399999,13660355.9173100,35746,4262394.3,7260719.0332900,0
1706756400000,1.711000,1.715700,1.700700,1.700800,5431018.1,1706759999999,9280586.0633100,22674,2555230.4,4367372.9076100,0
1706760000000,1.700800,1.713400,1.690300,1.704700,8314670.6,1706763599999,14171705.8038600,33984,4254959.8,7253903.0261900,0
1706763600000,1.704700,1.711600,1.694200,1.706300,5658027.6,1706767199999,9638707.2120600,23859,3066292.6,5224308.4090200,0
1706767200000,1.706200,1.717400,1.698700,1.717100,5524923.0,1706770799999,9439349.3575400,24288,2871320.5,4906002.1110800,0
1706770800000,1.717000,1.735200,1.714300,1.726400,6371566.1,1706774399999,11001533.2763800,25246,3237787.5,5590035.6003000,0
1706774400000,1.726400,1.731800,1.718800,1.730500,5405951.2,1706777999999,9323907.8810400,21360,2438491.3,4207039.1832700,0
1706778000000,1.730600,1.733700,1.717200,1.724000,4441858.3,1706781599999,7666417.6491100,20156,2122392.9,3663177.9409600,0
1706781600000,1.724000,1.731800,1.713100,1.716500,5718980.6,1706785199999,9852152.5031900,22893,2514626.1,4332227.0348400,0
1706785200000,1.716600,1.722300,1.708200,1.712000,5224757.5,1706788799999,8961460.9981700,22322,2508229.1,4303601.3290000,0
1706788800000,1.712100,1.723500,1.708000,1.721400,6619915.7,1706792399999,11366129.6910600,25852,3287219.8,5644549.0630300,0
1706792400000,1.721300,1.726400,1.707500,1.718500,5745312.2,1706795999999,9866841.2519700,24564,2709499.5,4653363.9912300,0
1706796000000,1.718600,1.752600,1.714900,1.749600,13205450.4,1706799599999,22962902.1433100,47231,7194081.7,12512383.4336200,0
